Commodity,Market,State,Date,Modal_Price,Min_Price,Max_Price,Arrival_Tons,Unit
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-09,13719,12896,14542,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-10,13690,12869,14511,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-11,13661,12841,14481,45,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-12,13700,12878,14522,16,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-13,13535,12723,14347,56,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-14,13574,12760,14388,45,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-15,13477,12668,14286,57,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-16,13516,12705,14327,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-17,13487,12678,14296,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-18,13458,12651,14265,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-19,13496,12686,14306,16,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-20,13333,12533,14133,58,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-21,13779,12952,14606,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-22,13681,12860,14502,55,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-23,13720,12897,14543,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-24,13691,12870,14512,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-25,13662,12842,14482,45,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-26,13702,12880,14524,16,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-27,13536,12724,14348,56,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-28,13575,12760,14390,45,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-29,13478,12669,14287,57,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-30,13517,12706,14328,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-07-31,13488,12679,14297,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-01,13459,12651,14267,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-02,13497,12687,14307,16,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-03,13334,12534,14134,58,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-04,13780,12953,14607,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-05,13682,12861,14503,55,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-06,13722,12899,14545,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-07,13693,12871,14515,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-08,13664,12844,14484,45,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-09,13703,12881,14525,16,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-10,13538,12726,14350,56,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-11,13577,12762,14392,45,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-12,13480,12671,14289,57,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-13,13519,12708,14330,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-14,13490,12681,14299,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-15,13461,12653,14269,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-16,13499,12689,14309,16,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-17,13335,12535,14135,58,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-18,13781,12954,14608,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-19,13684,12863,14505,55,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-20,13723,12900,14546,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-21,13694,12872,14516,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-22,13665,12845,14485,45,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-23,13704,12882,14526,16,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-24,13539,12727,14351,56,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-25,13578,12763,14393,45,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-26,13481,12672,14290,57,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-27,13520,12709,14331,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-28,13491,12682,14300,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-29,13462,12654,14270,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-30,13500,12690,14310,16,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-08-31,13337,12537,14137,58,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-09-01,13783,12956,14610,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-09-02,13685,12864,14506,55,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-09-03,13725,12902,14548,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-09-04,13696,12874,14518,44,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-09-05,13667,12847,14487,45,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-09-06,13706,12884,14528,16,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-09-07,13541,12729,14353,56,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-09-08,13580,12765,14395,45,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-09-09,13483,12674,14292,57,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-09-10,13522,12711,14333,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-09-11,13493,12683,14303,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-09-12,13464,12656,14272,46,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-09-13,13502,12692,14312,16,Quintal
Coconut,Pollachi Mandi,Tamil Nadu,2026-09-14,13600,12784,14416,58,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-06-16,58375,55456,61294,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-06-17,57958,55060,60856,23,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-06-18,58124,55218,61030,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-06-19,57999,55099,60899,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-06-20,57874,54980,60768,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-06-21,58038,55136,60940,6,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-06-22,57336,54469,60203,23,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-06-23,59254,56291,62217,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-06-24,58833,55891,61775,22,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-06-25,59003,56053,61953,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-06-26,58878,55934,61822,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-06-27,58753,55815,61691,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-06-28,58921,55975,61867,6,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-06-29,58210,55300,61120,22,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-06-30,58378,55459,61297,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-01,57961,55063,60859,23,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-02,58128,55222,61034,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-03,58002,55102,60902,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-04,57877,54983,60771,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-05,58041,55139,60943,6,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-06,57339,54472,60206,23,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-07,59257,56294,62220,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-08,58836,55894,61778,22,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-09,59007,56057,61957,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-10,58881,55937,61825,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-11,58756,55818,61694,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-12,58924,55978,61870,6,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-13,58214,55303,61125,22,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-14,58381,55462,61300,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-15,57965,55067,60863,23,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-16,58131,55224,61038,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-17,58006,55106,60906,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-18,57880,54986,60774,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-19,58044,55142,60946,6,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-20,57342,54475,60209,23,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-21,59260,56297,62223,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-22,58839,55897,61781,22,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-23,59010,56060,61960,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-24,58885,55941,61829,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-25,58759,55821,61697,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-26,58928,55982,61874,6,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-27,58217,55306,61128,22,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-28,58384,55465,61303,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-29,57968,55070,60866,23,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-30,58134,55227,61041,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-07-31,58009,55109,60909,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-01,57884,54990,60778,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-02,58047,55145,60949,6,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-03,57345,54478,60212,23,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-04,59263,56300,62226,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-05,58842,55900,61784,22,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-06,59013,56062,61964,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-07,58888,55944,61832,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-08,58763,55825,61701,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-09,58931,55984,61878,6,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-10,58220,55309,61131,22,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-11,58387,55468,61306,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-12,57971,55072,60870,23,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-13,58137,55230,61044,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-14,58012,55111,60913,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-15,57887,54993,60781,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-16,58050,55148,60952,6,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-17,57348,54481,60215,23,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-18,59266,56303,62229,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-19,58845,55903,61787,22,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-20,59016,56065,61967,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-21,58891,55946,61836,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-22,58766,55828,61704,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-23,58934,55987,61881,6,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-24,58223,55312,61134,22,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-25,58390,55470,61310,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-26,57974,55075,60873,23,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-27,58140,55233,61047,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-28,58015,55114,60916,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-29,57890,54996,60784,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-30,58054,55151,60957,6,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-08-31,57351,54483,60219,23,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-09-01,59269,56306,62232,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-09-02,58849,55907,61791,22,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-09-03,59019,56068,61970,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-09-04,58894,55949,61839,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-09-05,58769,55831,61707,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-09-06,58937,55990,61884,6,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-09-07,58226,55315,61137,22,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-09-08,58394,55474,61314,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-09-09,57977,55078,60876,23,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-09-10,58143,55236,61050,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-09-11,58018,55117,60919,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-09-12,57893,54998,60788,18,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-09-13,58057,55154,60960,6,Quintal
Black Pepper,Kochi Spices Board,Kerala,2026-09-14,58500,55575,61425,23,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-06-16,131717,121180,140937,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-06-17,130777,120315,139931,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-06-18,131151,120659,140332,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-06-19,130868,120399,140029,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-06-20,130585,120138,139726,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-06-21,130953,120477,140120,5,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-06-22,129368,119019,138424,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-06-23,133695,122999,143054,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-06-24,132745,122125,142037,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-06-25,133129,122479,142448,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-06-26,132846,122218,142145,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-06-27,132562,121957,141841,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-06-28,132941,122306,142247,5,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-06-29,131336,120829,140530,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-06-30,131713,121176,140933,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-01,130773,120311,139927,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-02,131147,120655,140327,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-03,130863,120394,140023,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-04,130580,120134,139721,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-05,130949,120473,140115,5,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-06,129364,119015,138419,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-07,133691,122996,143049,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-08,132741,122122,142033,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-09,133125,122475,142444,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-10,132841,122214,142140,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-11,132558,121953,141837,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-12,132936,122301,142242,5,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-13,131332,120825,140525,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-14,131709,121172,140929,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-15,130768,120307,139922,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-16,131142,120651,140322,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-17,130859,120390,140019,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-18,130576,120130,139716,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-19,130944,120468,140110,5,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-20,129360,119011,138415,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-21,133687,122992,143045,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-22,132736,122117,142028,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-23,133120,122470,142438,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-24,132837,122210,142136,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-25,132554,121950,141833,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-26,132932,122297,142237,5,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-27,131328,120822,140521,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-28,131705,121169,140924,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-29,130764,120303,139917,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-30,131138,120647,140318,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-07-31,130855,120387,140015,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-01,130572,120126,139712,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-02,130940,120465,140106,5,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-03,129356,119008,138411,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-04,133682,122987,143040,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-05,132732,122113,142023,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-06,133116,122467,142434,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-07,132833,122206,142131,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-08,132550,121946,141828,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-09,132928,122294,142233,5,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-10,131324,120818,140517,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-11,131700,121164,140919,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-12,130760,120299,139913,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-13,131134,120643,140313,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-14,130851,120383,140011,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-15,130568,120123,139708,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-16,130936,120461,140102,5,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-17,129351,119003,138406,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-18,133678,122984,143035,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-19,132728,122110,142019,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-20,133112,122463,142430,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-21,132829,122203,142127,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-22,132546,121942,141824,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-23,132924,122290,142229,5,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-24,131319,120813,140511,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-25,131696,121160,140915,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-26,130756,120296,139909,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-27,131130,120640,140309,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-28,130847,120379,140006,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-29,130564,120119,139703,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-30,130932,120457,140097,5,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-08-31,129347,118999,138401,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-09-01,133674,122980,143031,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-09-02,132724,122106,142015,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-09-03,133108,122459,142426,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-09-04,132825,122199,142123,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-09-05,132541,121938,141819,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-09-06,132920,122286,142224,5,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-09-07,131315,120810,140507,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-09-08,131692,121157,140910,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-09-09,130752,120292,139905,15,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-09-10,131126,120636,140305,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-09-11,130842,120375,140001,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-09-12,130559,120114,139698,12,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-09-13,130928,120454,140093,5,Quintal
Cardamom,Kumily Auction Centre,Kerala,2026-09-14,132000,121440,141240,15,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-06-16,17462,16589,18335,55,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-06-17,17338,16471,18205,69,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-06-18,17388,16519,18257,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-06-19,17350,16482,18218,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-06-20,17313,16447,18179,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-06-21,17362,16494,18230,20,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-06-22,17152,16294,18010,71,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-06-23,17726,16840,18612,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-06-24,17600,16720,18480,67,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-06-25,17651,16768,18534,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-06-26,17613,16732,18494,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-06-27,17576,16697,18455,55,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-06-28,17626,16745,18507,19,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-06-29,17413,16542,18284,69,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-06-30,17464,16591,18337,55,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-01,17339,16472,18206,69,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-02,17389,16520,18258,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-03,17351,16483,18219,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-04,17314,16448,18180,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-05,17363,16495,18231,20,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-06,17153,16295,18011,71,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-07,17727,16841,18613,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-08,17601,16721,18481,67,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-09,17652,16769,18535,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-10,17614,16733,18495,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-11,17577,16698,18456,55,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-12,17627,16746,18508,19,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-13,17415,16544,18286,69,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-14,17465,16592,18338,55,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-15,17340,16473,18207,69,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-16,17390,16520,18260,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-17,17352,16484,18220,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-18,17315,16449,18181,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-19,17364,16496,18232,20,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-20,17154,16296,18012,71,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-21,17728,16842,18614,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-22,17602,16722,18482,67,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-23,17653,16770,18536,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-24,17615,16734,18496,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-25,17578,16699,18457,55,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-26,17628,16747,18509,19,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-27,17416,16545,18287,69,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-28,17466,16593,18339,55,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-29,17341,16474,18208,69,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-30,17391,16521,18261,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-07-31,17353,16485,18221,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-01,17316,16450,18182,56,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-02,17365,16497,18233,20,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-03,17155,16297,18013,71,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-04,17729,16843,18615,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-05,17603,16723,18483,67,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-06,17654,16771,18537,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-07,17616,16735,18497,54,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-08,17579,16700,18458,55,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-09,17629,16748,18510,19,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-10,17417,16546,18288,69,Quintal
Rubber,Kottayam Rubber Board,Kerala,2026-08-11,17467,16594,18340,55,Quintal
